,date,amount,positive_transactions,negative_transactions,balance_per_day,sum_outgoing_next_30_days,sum_income_next_30_days,negative_transaction_last_1_month,positive_transaction_last_1_month,negative_transaction_last_2_month,positive_transaction_last_2_month,negative_transaction_last_3_month,positive_transaction_last_3_month,negative_transaction_last_4_month,positive_transaction_last_4_month,negative_transaction_last_5_month,positive_transaction_last_5_month,negative_transaction_last_6_month,positive_transaction_last_6_month
30,2019-08-06,0.0,0.0,0.0,2383.2799999999993,-1250.0,1222.9,-1829.0,1569.85,-2000.0,1302.3999999999999,-254.0,1133.22,-2083.0,686.5,-800.0,1294.8400000000001,-1514.0,2420.21
60,2019-09-05,0.0,0.0,0.0,183.61999999999915,-1350.0,1366.44,-1250.0,1222.9,-1829.0,1569.85,-2000.0,1302.3999999999999,-254.0,1133.22,-2083.0,686.5,-800.0,1294.8400000000001
90,2019-10-05,0.0,0.0,0.0,218.73999999999944,-3086.8199999999997,2832.03,-1350.0,1366.44,-1250.0,1222.9,-1829.0,1569.85,-2000.0,1302.3999999999999,-254.0,1133.22,-2083.0,686.5
120,2019-11-04,0.0,0.0,0.0,1510.8299999999997,-90.64,2432.5399999999995,-3086.8199999999997,2832.03,-1350.0,1366.44,-1250.0,1222.9,-1829.0,1569.85,-2000.0,1302.3999999999999,-254.0,1133.22
150,2019-12-04,146.35,146.35,0.0,2484.3799999999997,-2405.29,1799.7700000000002,-90.64,2432.5399999999995,-3086.8199999999997,2832.03,-1350.0,1366.44,-1250.0,1222.9,-1829.0,1569.85,-2000.0,1302.3999999999999
180,2020-01-03,0.0,0.0,0.0,2103.1499999999996,-3647.1,1956.06,-2405.29,1799.7700000000002,-90.64,2432.5399999999995,-3086.8199999999997,2832.03,-1350.0,1366.44,-1250.0,1222.9,-1829.0,1569.85
210,2020-02-02,-1709.1,0.0,-1709.1,2043.269999999999,-1684.09,2962.1,-3647.1,1956.06,-2405.29,1799.7700000000002,-90.64,2432.5399999999995,-3086.8199999999997,2832.03,-1350.0,1366.44,-1250.0,1222.9
240,2020-03-03,555.5899999999999,639.68,-84.09,1056.5899999999997,-2077.18,2073.9100000000003,-1684.09,2962.1,-3647.1,1956.06,-2405.29,1799.7700000000002,-90.64,2432.5399999999995,-3086.8199999999997,2832.03,-1350.0,1366.44
270,2020-04-02,52.96,52.96,0.0,1555.9500000000003,-2325.87,4125.370000000001,-2077.18,2073.9100000000003,-1684.09,2962.1,-3647.1,1956.06,-2405.29,1799.7700000000002,-90.64,2432.5399999999995,-3086.8199999999997,2832.03
300,2020-05-02,0.0,0.0,0.0,3684.4800000000005,-5488.41,4512.92,-2325.87,4125.370000000001,-2077.18,2073.9100000000003,-1684.09,2962.1,-3647.1,1956.06,-2405.29,1799.7700000000002,-90.64,2432.5399999999995
330,2020-06-01,1363.58,1443.59,-80.01,1069.3400000000006,-85.81,3172.83,-5488.41,4512.92,-2325.87,4125.370000000001,-2077.18,2073.9100000000003,-1684.09,2962.1,-3647.1,1956.06,-2405.29,1799.7700000000002
360,2020-07-01,159.39,159.39,0.0,5360.550000000001,-5041.09,3049.8499999999995,-85.81,3172.83,-5488.41,4512.92,-2325.87,4125.370000000001,-2077.18,2073.9100000000003,-1684.09,2962.1,-3647.1,1956.06
390,2020-07-31,0.0,0.0,0.0,3399.9900000000007,-5199.25,2135.4,-5041.09,3049.8499999999995,-85.81,3172.83,-5488.41,4512.92,-2325.87,4125.370000000001,-2077.18,2073.9100000000003,-1684.09,2962.1
420,2020-08-30,0.0,0.0,0.0,205.4100000000007,-1607.82,3217.86,-5199.25,2135.4,-5041.09,3049.8499999999995,-85.81,3172.83,-5488.41,4512.92,-2325.87,4125.370000000001,-2077.18,2073.9100000000003
450,2020-09-29,206.45,206.45,0.0,1868.4400000000007,-2808.58,1420.6799999999998,-1607.82,3217.86,-5199.25,2135.4,-5041.09,3049.8499999999995,-85.81,3172.83,-5488.41,4512.92,-2325.87,4125.370000000001
480,2020-10-29,-1000.0,0.0,-1000.0,1686.9900000000002,-2614.24,2271.26,-2808.58,1420.6799999999998,-1607.82,3217.86,-5199.25,2135.4,-5041.09,3049.8499999999995,-85.81,3172.83,-5488.41,4512.92
510,2020-11-28,0.0,0.0,0.0,819.8200000000004,-1827.46,2856.8299999999995,-2614.24,2271.26,-2808.58,1420.6799999999998,-1607.82,3217.86,-5199.25,2135.4,-5041.09,3049.8499999999995,-85.81,3172.83
540,2020-12-28,-1257.03,242.97,-1500.0,2630.4100000000003,-2815.2,1757.31,-1827.46,2856.8299999999995,-2614.24,2271.26,-2808.58,1420.6799999999998,-1607.82,3217.86,-5199.25,2135.4,-5041.09,3049.8499999999995
570,2021-01-27,-936.71,63.29,-1000.0,1252.2000000000007,-2785.26,2791.3700000000003,-2815.2,1757.31,-1827.46,2856.8299999999995,-2614.24,2271.26,-2808.58,1420.6799999999998,-1607.82,3217.86,-5199.25,2135.4
600,2021-02-26,24.19,24.19,0.0,297.41000000000116,-4116.48,9366.31,-2785.26,2791.3700000000003,-2815.2,1757.31,-1827.46,2856.8299999999995,-2614.24,2271.26,-2808.58,1420.6799999999998,-1607.82,3217.86
630,2021-03-28,0.0,0.0,0.0,5247.950000000001,-5387.3,23.72,-4116.48,9366.31,-2785.26,2791.3700000000003,-2815.2,1757.31,-1827.46,2856.8299999999995,-2614.24,2271.26,-2808.58,1420.6799999999998
660,2021-04-27,0.0,0.0,0.0,407.85,-2.0,0.0,-5387.3,23.72,-4116.48,9366.31,-2785.26,2791.3700000000003,-2815.2,1757.31,-1827.46,2856.8299999999995,-2614.24,2271.26
0,2019-11-29,-67.48,0.0,-67.48,133.49999999999932,-3111.66,3168.7099999999996,-5281.570000000001,4547.43,-1103.21,1900.0,-2308.56,280.0,-3954.55,5790.93,-8004.73,8200.0,-798.91,350.0
30,2019-12-29,-23.4,0.0,-23.4,146.4699999999994,-3012.2499999999995,3040.92,-3111.66,3168.7099999999996,-5281.570000000001,4547.43,-1103.21,1900.0,-2308.56,280.0,-3954.55,5790.93,-8004.73,8200.0
60,2020-01-28,0.0,0.0,0.0,395.93999999999926,-3656.0299999999997,4385.17,-3012.2499999999995,3040.92,-3111.66,3168.7099999999996,-5281.570000000001,4547.43,-1103.21,1900.0,-2308.56,280.0,-3954.55,5790.93
90,2020-02-27,-60.0,0.0,-60.0,940.8799999999994,-2454.11,1578.67,-3656.0299999999997,4385.17,-3012.2499999999995,3040.92,-3111.66,3168.7099999999996,-5281.570000000001,4547.43,-1103.21,1900.0,-2308.56,280.0
120,2020-03-28,-48.16,0.0,-48.16,53.59999999999949,-1327.8500000000001,1322.75,-2454.11,1578.67,-3656.0299999999997,4385.17,-3012.2499999999995,3040.92,-3111.66,3168.7099999999996,-5281.570000000001,4547.43,-1103.21,1900.0
150,2020-04-27,0.0,0.0,0.0,1.6499999999993498,-1125.1100000000001,1132.16,-1327.8500000000001,1322.75,-2454.11,1578.67,-3656.0299999999997,4385.17,-3012.2499999999995,3040.92,-3111.66,3168.7099999999996,-5281.570000000001,4547.43
180,2020-05-27,-43.75,0.0,-43.75,51.13999999999938,-6532.849999999999,6766.51,-1125.1100000000001,1132.16,-1327.8500000000001,1322.75,-2454.11,1578.67,-3656.0299999999997,4385.17,-3012.2499999999995,3040.92,-3111.66,3168.7099999999996
210,2020-06-26,245.0,250.0,-5.0,-3.950000000000557,-1686.2800000000002,3084.9,-6532.849999999999,6766.51,-1125.1100000000001,1132.16,-1327.8500000000001,1322.75,-2454.11,1578.67,-3656.0299999999997,4385.17,-3012.2499999999995,3040.92
240,2020-07-26,0.0,0.0,0.0,1852.6699999999994,-7450.759999999999,11811.1,-1686.2800000000002,3084.9,-6532.849999999999,6766.51,-1125.1100000000001,1132.16,-1327.8500000000001,1322.75,-2454.11,1578.67,-3656.0299999999997,4385.17
270,2020-08-25,0.0,0.0,0.0,6153.7199999999975,-4351.25,1789.82,-7450.759999999999,11811.1,-1686.2800000000002,3084.9,-6532.849999999999,6766.51,-1125.1100000000001,1132.16,-1327.8500000000001,1322.75,-2454.11,1578.67
300,2020-09-24,-443.41,0.0,-443.41,3881.9899999999984,-4019.15,1835.31,-4351.25,1789.82,-7450.759999999999,11811.1,-1686.2800000000002,3084.9,-6532.849999999999,6766.51,-1125.1100000000001,1132.16,-1327.8500000000001,1322.75
330,2020-10-24,0.0,0.0,0.0,1324.579999999998,-2514.56,2125.27,-4019.15,1835.31,-4351.25,1789.82,-7450.759999999999,11811.1,-1686.2800000000002,3084.9,-6532.849999999999,6766.51,-1125.1100000000001,1132.16
360,2020-11-23,-53.5,0.0,-53.5,918.9499999999985,-1599.64,961.16,-2514.56,2125.27,-4019.15,1835.31,-4351.25,1789.82,-7450.759999999999,11811.1,-1686.2800000000002,3084.9,-6532.849999999999,6766.51
390,2020-12-23,168.69,200.0,-31.310000000000002,58.27999999999844,-1598.14,1437.63,-1599.64,961.16,-2514.56,2125.27,-4019.15,1835.31,-4351.25,1789.82,-7450.759999999999,11811.1,-1686.2800000000002,3084.9
420,2021-01-22,0.0,0.0,0.0,170.11999999999833,-1447.37,1438.98,-1598.14,1437.63,-1599.64,961.16,-2514.56,2125.27,-4019.15,1835.31,-4351.25,1789.82,-7450.759999999999,11811.1
450,2021-02-21,0.0,0.0,0.0,76.33999999999844,-2244.89,2406.6,-1447.37,1438.98,-1598.14,1437.63,-1599.64,961.16,-2514.56,2125.27,-4019.15,1835.31,-4351.25,1789.82
480,2021-03-23,-20.009999999999998,0.0,-20.009999999999998,239.7899999999985,-5544.36,6715.17,-2244.89,2406.6,-1447.37,1438.98,-1598.14,1437.63,-1599.64,961.16,-2514.56,2125.27,-4019.15,1835.31
510,2021-04-22,-424.3,0.0,-424.3,1814.8899999999987,-4309.21,7771.8,-5544.36,6715.17,-2244.89,2406.6,-1447.37,1438.98,-1598.14,1437.63,-1599.64,961.16,-2514.56,2125.27
540,2021-05-22,-131.52,0.0,-131.52,4984.700000000001,-7413.970000000001,3605.29,-4309.21,7771.8,-5544.36,6715.17,-2244.89,2406.6,-1447.37,1438.98,-1598.14,1437.63,-1599.64,961.16
0,2020-04-19,0.0,0.0,0.0,44.25000000000014,-1324.6900000000003,1357.01,-697.4099999999999,700.0,-617.17,602.0,-48.47,49.12,-703.1999999999999,0.0,-945.29,1619.0,-35.33,67.0
30,2020-05-19,0.0,0.0,0.0,54.300000000000125,-2488.2200000000003,2579.23,-1324.6900000000003,1357.01,-697.4099999999999,700.0,-617.17,602.0,-48.47,49.12,-703.1999999999999,0.0,-945.29,1619.0
60,2020-06-18,-12.469999999999999,51.58,-64.05,143.05000000000007,-1422.79,1742.9099999999999,-2488.2200000000003,2579.23,-1324.6900000000003,1357.01,-697.4099999999999,700.0,-617.17,602.0,-48.47,49.12,-703.1999999999999,0.0
90,2020-07-18,-141.82999999999998,0.0,-141.82999999999998,592.53,-794.37,522.0,-1422.79,1742.9099999999999,-2488.2200000000003,2579.23,-1324.6900000000003,1357.01,-697.4099999999999,700.0,-617.17,602.0,-48.47,49.12
120,2020-08-17,22.0,22.0,0.0,156.33000000000015,-770.8000000000001,600.0,-794.37,522.0,-1422.79,1742.9099999999999,-2488.2200000000003,2579.23,-1324.6900000000003,1357.01,-697.4099999999999,700.0,-617.17,602.0
150,2020-09-16,0.0,0.0,0.0,83.12000000000015,-1126.5800000000002,1252.74,-770.8000000000001,600.0,-794.37,522.0,-1422.79,1742.9099999999999,-2488.2200000000003,2579.23,-1324.6900000000003,1357.01,-697.4099999999999,700.0
180,2020-10-16,-11.88,0.0,-11.88,145.57000000000005,-1306.72,1189.5,-1126.5800000000002,1252.74,-770.8000000000001,600.0,-794.37,522.0,-1422.79,1742.9099999999999,-2488.2200000000003,2579.23,-1324.6900000000003,1357.01
210,2020-11-15,-34.0,0.0,-34.0,50.47000000000004,-2796.31,2996.0,-1306.72,1189.5,-1126.5800000000002,1252.74,-770.8000000000001,600.0,-794.37,522.0,-1422.79,1742.9099999999999,-2488.2200000000003,2579.23
240,2020-12-15,106.01,120.0,-13.99,110.15000000000002,-851.5600000000001,710.0,-2796.31,2996.0,-1306.72,1189.5,-1126.5800000000002,1252.74,-770.8000000000001,600.0,-794.37,522.0,-1422.79,1742.9099999999999
270,2021-01-14,-66.8,0.0,-66.8,141.4,-2190.24,2187.5,-851.5600000000001,710.0,-2796.31,2996.0,-1306.72,1189.5,-1126.5800000000002,1252.74,-770.8000000000001,600.0,-794.37,522.0
300,2021-02-13,0.0,0.0,0.0,79.35000000000008,-2050.17,1997.0,-2190.24,2187.5,-851.5600000000001,710.0,-2796.31,2996.0,-1306.72,1189.5,-1126.5800000000002,1252.74,-770.8000000000001,600.0
330,2021-03-15,-13.99,0.0,-13.99,32.68000000000009,-1759.85,1761.05,-2050.17,1997.0,-2190.24,2187.5,-851.5600000000001,710.0,-2796.31,2996.0,-1306.72,1189.5,-1126.5800000000002,1252.74
360,2021-04-14,0.0,0.0,0.0,28.590000000000064,-3087.75,3427.85,-1759.85,1761.05,-2050.17,1997.0,-2190.24,2187.5,-851.5600000000001,710.0,-2796.31,2996.0,-1306.72,1189.5
390,2021-05-14,0.0,0.0,0.0,627.2900000000001,-632.75,300.44,-3087.75,3427.85,-1759.85,1761.05,-2050.17,1997.0,-2190.24,2187.5,-851.5600000000001,710.0,-2796.31,2996.0
0,2020-09-29,0.0,0.0,0.0,87714.83000000005,-15760.320000000002,17927.949999999997,-18246.420000000002,5889.83,-15798.560000000001,946.8299999999999,-25080.37,11256.56,-35580.579999999994,1716.1599999999999,-4111.47,2460.01,-3412.040000000001,3716.73
30,2020-10-29,-561.03,0.0,-561.03,89830.08000000005,-13195.63,4228.3,-15760.320000000002,17927.949999999997,-18246.420000000002,5889.83,-15798.560000000001,946.8299999999999,-25080.37,11256.56,-35580.579999999994,1716.1599999999999,-4111.47,2460.01
60,2020-11-28,0.0,0.0,0.0,81276.72000000003,-11816.369999999999,6090.450000000001,-13195.63,4228.3,-15760.320000000002,17927.949999999997,-18246.420000000002,5889.83,-15798.560000000001,946.8299999999999,-25080.37,11256.56,-35580.579999999994,1716.1599999999999
90,2020-12-28,198.5,1231.85,-1033.35,74377.30000000005,-15284.78,7502.04,-11816.369999999999,6090.450000000001,-13195.63,4228.3,-15760.320000000002,17927.949999999997,-18246.420000000002,5889.83,-15798.560000000001,946.8299999999999,-25080.37,11256.56
120,2021-01-27,-2653.5,0.0,-2653.5,69446.56000000001,-10766.029999999999,6126.52,-15284.78,7502.04,-11816.369999999999,6090.450000000001,-13195.63,4228.3,-15760.320000000002,17927.949999999997,-18246.420000000002,5889.83,-15798.560000000001,946.8299999999999
150,2021-02-26,0.0,0.0,0.0,62155.71,-15257.880000000001,12552.650000000001,-10766.029999999999,6126.52,-15284.78,7502.04,-11816.369999999999,6090.450000000001,-13195.63,4228.3,-15760.320000000002,17927.949999999997,-18246.420000000002,5889.83
180,2021-03-28,0.0,0.0,0.0,54906.72000000001,-20278.890000000003,6583.17,-15257.880000000001,12552.650000000001,-10766.029999999999,6126.52,-15284.78,7502.04,-11816.369999999999,6090.450000000001,-13195.63,4228.3,-15760.320000000002,17927.949999999997
210,2021-04-27,-956.49,0.0,-956.49,46709.09000000001,-14391.02,3080.71,-20278.890000000003,6583.17,-15257.880000000001,12552.650000000001,-10766.029999999999,6126.52,-15284.78,7502.04,-11816.369999999999,6090.450000000001,-13195.63,4228.3
240,2021-05-27,-956.49,0.0,-956.49,35398.780000000006,-19476.59,4665.59,-14391.02,3080.71,-20278.890000000003,6583.17,-15257.880000000001,12552.650000000001,-10766.029999999999,6126.52,-15284.78,7502.04,-11816.369999999999,6090.450000000001
0,2021-05-09,0.0,0.0,0.0,1089.59,-3782.5800000000004,3528.0,-2868.36,3247.67,-7516.259999999999,7072.47,-7965.000000000001,7992.77,-3708.99,4268.1,-3047.55,3208.6,-1329.66,885.15
0,2021-05-09,0.0,0.0,0.0,-20.170000000000073,-1172.7799999999997,805.99,-345.95000000000005,730.36,-697.56,730.0,-748.53,710.0,-1108.03,1094.93,-824.22,922.96,-689.49,711.0
0,2019-09-28,-70.73,0.0,-70.73,10400.900000000001,-18788.14,18459.28,-36781.19,16532.09,-16768.370000000003,17310.89,-10003.0,10031.030000000002,-4186.8,4173.73,-2139.58,2081.19,-1774.9999999999998,1854.36
30,2019-10-28,0.0,0.0,0.0,10103.359999999997,-14360.629999999997,14627.149999999998,-18788.14,18459.28,-36781.19,16532.09,-16768.370000000003,17310.89,-10003.0,10031.030000000002,-4186.8,4173.73,-2139.58,2081.19
60,2019-11-27,-440.93,658.0,-1098.93,10708.760000000002,-21603.61,11594.91,-14360.629999999997,14627.149999999998,-18788.14,18459.28,-36781.19,16532.09,-16768.370000000003,17310.89,-10003.0,10031.030000000002,-4186.8,4173.73
90,2019-12-27,536.98,2646.98,-2110.0,-277.8499999999996,-2039.6,1781.97,-21603.61,11594.91,-14360.629999999997,14627.149999999998,-18788.14,18459.28,-36781.19,16532.09,-16768.370000000003,17310.89,-10003.0,10031.030000000002
120,2020-01-26,0.0,0.0,0.0,352.6800000000004,-172.88,180.0,-2039.6,1781.97,-21603.61,11594.91,-14360.629999999997,14627.149999999998,-18788.14,18459.28,-36781.19,16532.09,-16768.370000000003,17310.89
150,2020-02-25,0.0,0.0,0.0,83.62000000000039,-30.049999999999997,21.68,-172.88,180.0,-2039.6,1781.97,-21603.61,11594.91,-14360.629999999997,14627.149999999998,-18788.14,18459.28,-36781.19,16532.09
180,2020-03-26,0.0,0.0,0.0,1.9000000000003836,-446.15999999999997,450.0,-30.049999999999997,21.68,-172.88,180.0,-2039.6,1781.97,-21603.61,11594.91,-14360.629999999997,14627.149999999998,-18788.14,18459.28
210,2020-04-25,0.0,0.0,0.0,39.850000000000385,-3115.7700000000004,3120.0,-446.15999999999997,450.0,-30.049999999999997,21.68,-172.88,180.0,-2039.6,1781.97,-21603.61,11594.91,-14360.629999999997,14627.149999999998
240,2020-05-25,-24.53,0.0,-24.53,32.85000000000039,-3842.04,3920.0,-3115.7700000000004,3120.0,-446.15999999999997,450.0,-30.049999999999997,21.68,-172.88,180.0,-2039.6,1781.97,-21603.61,11594.91
270,2020-06-24,-4.08,0.0,-4.08,90.3600000000002,-86.0,0.0,-3842.04,3920.0,-3115.7700000000004,3120.0,-446.15999999999997,450.0,-30.049999999999997,21.68,-172.88,180.0,-2039.6,1781.97
300,2020-07-24,0.0,0.0,0.0,86.2800000000002,-1191.3100000000002,0.0,-86.0,0.0,-3842.04,3920.0,-3115.7700000000004,3120.0,-446.15999999999997,450.0,-30.049999999999997,21.68,-172.88,180.0
330,2020-08-23,0.0,0.0,0.0,-41.7199999999998,0.0,0.0,-1191.3100000000002,0.0,-86.0,0.0,-3842.04,3920.0,-3115.7700000000004,3120.0,-446.15999999999997,450.0,-30.049999999999997,21.68
360,2020-09-22,0.0,0.0,0.0,-41.7199999999998,0.0,0.0,0.0,0.0,-1191.3100000000002,0.0,-86.0,0.0,-3842.04,3920.0,-3115.7700000000004,3120.0,-446.15999999999997,450.0
390,2020-10-22,0.0,0.0,0.0,-41.7199999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1191.3100000000002,0.0,-86.0,0.0,-3842.04,3920.0,-3115.7700000000004,3120.0
420,2020-11-21,0.0,0.0,0.0,-41.7199999999998,-109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1191.3100000000002,0.0,-86.0,0.0,-3842.04,3920.0
450,2020-12-21,0.0,0.0,0.0,-1233.03,-67.0,1.0,-109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1191.3100000000002,0.0,-86.0,0.0
480,2021-01-20,0.0,0.0,0.0,-1367.03,0.0,0.0,-67.0,1.0,-109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1191.3100000000002,0.0
510,2021-02-19,0.0,0.0,0.0,-1367.03,0.0,0.0,0.0,0.0,-67.0,1.0,-109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,2021-03-21,0.0,0.0,0.0,-1367.03,-77.0,0.0,0.0,0.0,0.0,0.0,-67.0,1.0,-109.0,0.0,0.0,0.0,0.0,0.0
0,2020-02-02,0.0,0.0,0.0,52.760000000001426,-1891.76,1996.91,-2381.7999999999993,382.17,-1460.16,4646.34,-1551.5900000000001,2300.63,-1995.4700000000003,300.0,-2047.43,1483.19,-2503.87,2191.85
30,2020-03-03,-44.2,0.0,-44.2,156.91000000000133,-1923.0599999999997,2112.6099999999997,-1891.76,1996.91,-2381.7999999999993,382.17,-1460.16,4646.34,-1551.5900000000001,2300.63,-1995.4700000000003,300.0,-2047.43,1483.19
60,2020-04-02,-3.6,0.0,-3.6,305.86000000000115,-2111.7099999999996,2453.69,-1923.0599999999997,2112.6099999999997,-1891.76,1996.91,-2381.7999999999993,382.17,-1460.16,4646.34,-1551.5900000000001,2300.63,-1995.4700000000003,300.0
90,2020-05-02,-35.1,0.0,-35.1,679.3400000000008,-2109.1300000000006,1687.03,-2111.7099999999996,2453.69,-1923.0599999999997,2112.6099999999997,-1891.76,1996.91,-2381.7999999999993,382.17,-1460.16,4646.34,-1551.5900000000001,2300.63
120,2020-06-01,-38.96,0.0,-38.96,261.1000000000007,-2102.5099999999998,2189.3,-2109.1300000000006,1687.03,-2111.7099999999996,2453.69,-1923.0599999999997,2112.6099999999997,-1891.76,1996.91,-2381.7999999999993,382.17,-1460.16,4646.34
150,2020-07-01,-84.9,0.0,-84.9,393.83000000000084,-1987.12,2038.03,-2102.5099999999998,2189.3,-2109.1300000000006,1687.03,-2111.7099999999996,2453.69,-1923.0599999999997,2112.6099999999997,-1891.76,1996.91,-2381.7999999999993,382.17
180,2020-07-31,-30.0,0.0,-30.0,389.8400000000004,-3045.1400000000003,2914.24,-1987.12,2038.03,-2102.5099999999998,2189.3,-2109.1300000000006,1687.03,-2111.7099999999996,2453.69,-1923.0599999999997,2112.6099999999997,-1891.76,1996.91
210,2020-08-30,-400.0,0.0,-400.0,628.9400000000005,-1939.95,1835.58,-3045.1400000000003,2914.24,-1987.12,2038.03,-2102.5099999999998,2189.3,-2109.1300000000006,1687.03,-2111.7099999999996,2453.69,-1923.0599999999997,2112.6099999999997
240,2020-09-29,0.0,0.0,0.0,149.30000000000055,-2188.48,2863.54,-1939.95,1835.58,-3045.1400000000003,2914.24,-1987.12,2038.03,-2102.5099999999998,2189.3,-2109.1300000000006,1687.03,-2111.7099999999996,2453.69
270,2020-10-29,-6.2,0.0,-6.2,805.8300000000004,-2196.35,2317.2,-2188.48,2863.54,-1939.95,1835.58,-3045.1400000000003,2914.24,-1987.12,2038.03,-2102.5099999999998,2189.3,-2109.1300000000006,1687.03
300,2020-11-28,0.0,0.0,0.0,946.27,-2694.6499999999996,3125.84,-2196.35,2317.2,-2188.48,2863.54,-1939.95,1835.58,-3045.1400000000003,2914.24,-1987.12,2038.03,-2102.5099999999998,2189.3
330,2020-12-28,0.0,0.0,0.0,1354.6599999999999,-1576.49,2200.99,-2694.6499999999996,3125.84,-2196.35,2317.2,-2188.48,2863.54,-1939.95,1835.58,-3045.1400000000003,2914.24,-1987.12,2038.03
360,2021-01-27,0.0,0.0,0.0,1997.7,-2932.8099999999995,1860.01,-1576.49,2200.99,-2694.6499999999996,3125.84,-2196.35,2317.2,-2188.48,2863.54,-1939.95,1835.58,-3045.1400000000003,2914.24
390,2021-02-26,-82.99,0.0,-82.99,986.3600000000004,-1232.74,350.01,-2932.8099999999995,1860.01,-1576.49,2200.99,-2694.6499999999996,3125.84,-2196.35,2317.2,-2188.48,2863.54,-1939.95,1835.58
420,2021-03-28,0.0,0.0,0.0,25.540000000000326,-637.0,620.01,-1232.74,350.01,-2932.8099999999995,1860.01,-1576.49,2200.99,-2694.6499999999996,3125.84,-2196.35,2317.2,-2188.48,2863.54
450,2021-04-27,0.0,0.0,0.0,21.64000000000032,-767.4699999999999,1064.43,-637.0,620.01,-1232.74,350.01,-2932.8099999999995,1860.01,-1576.49,2200.99,-2694.6499999999996,3125.84,-2196.35,2317.2
480,2021-05-27,300.0,300.0,0.0,0.6100000000002979,-308.2799999999999,1064.43,-767.4699999999999,1064.43,-637.0,620.01,-1232.74,350.01,-2932.8099999999995,1860.01,-1576.49,2200.99,-2694.6499999999996,3125.84
0,2021-05-31,-1343.35,0.0,-1343.35,19946.14,-15771.1,6557.06,-17504.199999999997,297.01,-15094.66,2300.64,-14296.250000000002,287.89,-18004.24,5129.12,-2222.93,2895.0,-5265.92,0.0
0,2020-05-23,0.0,0.0,0.0,82337.15000000001,-4584.59,2880.0,-4198.48,0.0,-3984.22,0.0,-4117.88,0.0,-1245.53,0.0,-2938.62,400.0,0.0,0.0
30,2020-06-22,0.0,0.0,0.0,77716.08000000002,-4646.16,0.0,-4584.59,2880.0,-4198.48,0.0,-3984.22,0.0,-4117.88,0.0,-1245.53,0.0,-2938.62,400.0
60,2020-07-22,0.0,0.0,0.0,75986.40000000002,-7198.48,3000.0,-4646.16,0.0,-4584.59,2880.0,-4198.48,0.0,-3984.22,0.0,-4117.88,0.0,-1245.53,0.0
90,2020-08-21,0.0,0.0,0.0,75751.44000000003,-6269.09,0.0,-7198.48,3000.0,-4646.16,0.0,-4584.59,2880.0,-4198.48,0.0,-3984.22,0.0,-4117.88,0.0
120,2020-09-20,0.0,0.0,0.0,67482.35000000003,-5340.849999999999,0.0,-6269.09,0.0,-7198.48,3000.0,-4646.16,0.0,-4584.59,2880.0,-4198.48,0.0,-3984.22,0.0
150,2020-10-20,0.0,0.0,0.0,60177.98000000003,-7707.96,1000.0,-5340.849999999999,0.0,-6269.09,0.0,-7198.48,3000.0,-4646.16,0.0,-4584.59,2880.0,-4198.48,0.0
180,2020-11-19,0.0,0.0,0.0,56433.54000000002,-5707.96,0.0,-7707.96,1000.0,-5340.849999999999,0.0,-6269.09,0.0,-7198.48,3000.0,-4646.16,0.0,-4584.59,2880.0
210,2020-12-19,0.0,0.0,0.0,49725.580000000016,-4592.6,3000.0,-5707.96,0.0,-7707.96,1000.0,-5340.849999999999,0.0,-6269.09,0.0,-7198.48,3000.0,-4646.16,0.0
240,2021-01-18,0.0,0.0,0.0,46169.460000000014,-7668.959999999999,0.0,-4592.6,3000.0,-5707.96,0.0,-7707.96,1000.0,-5340.849999999999,0.0,-6269.09,0.0,-7198.48,3000.0
270,2021-02-17,0.0,0.0,0.0,38500.50000000001,-3582.88,1500.0,-7668.959999999999,0.0,-4592.6,3000.0,-5707.96,0.0,-7707.96,1000.0,-5340.849999999999,0.0,-6269.09,0.0
300,2021-03-19,0.0,0.0,0.0,36417.62,-5971.67,0.0,-3582.88,1500.0,-7668.959999999999,0.0,-4592.6,3000.0,-5707.96,0.0,-7707.96,1000.0,-5340.849999999999,0.0
330,2021-04-18,0.0,0.0,0.0,30445.949999999997,-4381.08,0.0,-5971.67,0.0,-3582.88,1500.0,-7668.959999999999,0.0,-4592.6,3000.0,-5707.96,0.0,-7707.96,1000.0
360,2021-05-18,-655.12,0.0,-655.12,26683.51,-4521.18,0.0,-4381.08,0.0,-5971.67,0.0,-3582.88,1500.0,-7668.959999999999,0.0,-4592.6,3000.0,-5707.96,0.0
0,2021-04-10,0.0,0.0,0.0,42.64,-18.220000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,5000.0,0.0,1998.0,-8.0,8.0
30,2021-05-10,0.0,0.0,0.0,26.220000000000002,-10.010000000000002,0.0,-18.220000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,5000.0,0.0,1998.0
0,2020-08-10,301.95,440.4,-138.45,78796.46999999996,-3844.7799999999997,3445.95,-1168.17,1867.3000000000002,-1460.91,1017.9,-1097.6999999999998,1753.31,-286.93,0.0,-291.73,1094.1,0.0,0.0
